commentedBy,commentMessage,upvotes,commentDate
chshoaib542,how to check specific news article  after training and test the classifier.,1,19/02/2018 04:50 AM
Mr. S.Kanthi Kiran,from which library or from where you have used this function train_test_split(),1,25/03/2018 11:02 PM
Sarbajit Roy,How to check a live tweet whether it is Real or Fake using this classifier?,2,19/06/2018 08:08 AM
PRIYA GADEKAR,"hello mam . plz  tell me how to start if i want to do this project. which software, which code  should i used to do this successfully ",1,06/09/2018 12:45 PM
Raziya SHAIK,please given a fake news detection pdf with code in python,1,05/11/2018 12:50 AM
Ashu yadav,"hello, i am happy to share with you guys see here how recovery partition windows 10  help me out my friend suggest me. windows 10 all other best article here. ",2,31/12/2018 12:59 PM
