commentedBy,commentMessage,upvotes,commentDate
Parthasarathi Gopal,Excellent article,2,24/04/2018 10:44 PM
Nagasuri Venkateswarlu,Good Article. Do add references at the end which illustrates the mathematical equations that are involved in computing these measures.,2,25/04/2018 06:13 AM
Mehdi Mirzaie,That  sound  great.,1,25/04/2018 07:44 PM
rani reddy,Well Explained and informative.,1,26/04/2018 11:59 PM
J C,"In your example, does the PCA really mean that Barycenter Centrality can determine the central nodes more accurately than the chosen centrality? Doesn't it just mean that it has the strongest correlation with the other centrality measures you chose to include?",3,25/11/2018 12:12 PM
Bi Zhao,"Hi Minoo,",1,06/02/2019 08:32 PM
