commentedBy,commentMessage,upvotes,commentDate
Santosh Konchada,"Hi Parul, ",4,28/12/2018 10:32 AM
Parul Pandey,"Hi Santosh,",1,28/12/2018 05:12 PM
Kamrul Hasan,How can i make my own haar cascade file? any article on this?,1,31/01/2019 01:15 PM
Sushil Achamwad,"Great Tutorial!
I tried image detection for the first time and it was successful. The concepts are nicely explained which helped me understand whats actually happening behind the scenes. ",2,22/03/2019 07:17 AM
